eventID;artist;eventdate;venue;venue_id;city;city_id;city_lat;city_lon;state;state_id;country;country_id 
53d6eba5;My Morning Jacket;27-01-2009;Billboard The Venue;33d6d431;Melbourne;2158177;-37.8139965641595;144.963322877884;Victoria;VIC;Australia;AU
3bd2e4cc;My Morning Jacket;26-01-2009;Flemington Racecourse;5bd62350;Melbourne;2158177;-37.8139965641595;144.963322877884;Victoria;VIC;Australia;AU
6bdb7aa2;My Morning Jacket;24-01-2009;Sydney Entertainment Centre;6bd6c65e;Sydney;2147714;-33.8678499639382;151.207323074341;New South Wales;NSW;Australia;AU
53d067bd;My Morning Jacket;23-01-2009;Olympic Park;2bd6c4aa;Sydney;2147714;-33.8678499639382;151.207323074341;New South Wales;NSW;Australia;AU
3bd0903c;My Morning Jacket;22-01-2009;The Metro Theatre;3bd63444;Sydney;2147714;-33.8678499639382;151.207323074341;New South Wales;NSW;Australia;AU
3bd29438;My Morning Jacket;21-01-2009;Brisbane Entertainment Centre;5bd61fe4;Brisbane;2174003;-27.4679357321901;153.028092384338;Queensland;QLD;Australia;AU
5bd6df50;My Morning Jacket;18-01-2009;Gold Coast Parklands;63d62a83;Gold Coast;2165087;-28.0;153.4333333;Queensland;QLD;Australia;AU
13dd81ed;My Morning Jacket;16-01-2009;Mount Smart Stadium;43d6c743;Auckland;2193733;-36.8666667;174.7666667;Auckland;E7;New Zealand;NZ
3bd6f46c;My Morning Jacket;31-12-2008;Madison Square Garden;23d63cc7;New York;5128581;40.7142691;-74.0059729;New York;NY;United States;US
5bd6fb38;My Morning Jacket;28-12-2008;The Chicago Theatre;53d38f69;Chicago;4887398;41.850033;-87.6500523;Illinois;IL;United States;US
2bd6f88e;My Morning Jacket;27-12-2008;The Chicago Theatre;53d38f69;Chicago;4887398;41.850033;-87.6500523;Illinois;IL;United States;US
23cae83b;My Morning Jacket;07-10-2008;University of Iowa;bd63d96;Iowa City;4862034;41.6611277;-91.5301683;Iowa;IA;United States;US
4bd6b706;My Morning Jacket;06-10-2008;Lifestyle Communities Pavilion;63d5e63b;Columbus;4509177;39.9611755;-82.9987942;Ohio;OH;United States;US
1bdbc520;My Morning Jacket;04-10-2008;The Fillmore Detroit;6bd6ca22;Detroit;4990729;42.331427;-83.0457538;Michigan;MI;United States;US
23d6b463;My Morning Jacket;03-10-2008;Riverside Theater;13d635dd;Milwaukee;5263045;43.0389025;-87.9064736;Wisconsin;WI;United States;US
7bd6ba00;My Morning Jacket;02-10-2008;Orpheum Theatre;73d6ca99;Minneapolis;5037649;44.9799654;-93.2638361;Minnesota;MN;United States;US
13c30129;My Morning Jacket;04-02-2009;duo Music Exchange;23d238c7;Tokyo;1850147;35.69;139.692;Tokyo;40;Japan;JP
73da1a39;My Morning Jacket;01-02-2009;Claremont Showgrounds;5bd63fd4;Perth;2063523;-31.9333333;115.8333333;Western Australia;WA;Australia;AU
73f6ae9d;My Morning Jacket;30-01-2009;Royal Adelaide Showgrounds;23d67ca7;Adelaide;2078025;-34.9333333;138.6;South Australia;SA;Australia;AU
33f02899;My Morning Jacket;28-01-2009;Sidney Myer Music Bowl;23d6382b;Melbourne;2158177;-37.8139965641595;144.963322877884;Victoria;VIC;Australia;AU
53d6eba5;My Morning Jacket;27-01-2009;Billboard The Venue;33d6d431;Melbourne;2158177;-37.8139965641595;144.963322877884;Victoria;VIC;Australia;AU
3bd2e4cc;My Morning Jacket;26-01-2009;Flemington Racecourse;5bd62350;Melbourne;2158177;-37.8139965641595;144.963322877884;Victoria;VIC;Australia;AU
6bdb7aa2;My Morning Jacket;24-01-2009;Sydney Entertainment Centre;6bd6c65e;Sydney;2147714;-33.8678499639382;151.207323074341;New South Wales;NSW;Australia;AU
53d067bd;My Morning Jacket;23-01-2009;Olympic Park;2bd6c4aa;Sydney;2147714;-33.8678499639382;151.207323074341;New South Wales;NSW;Australia;AU
3bd0903c;My Morning Jacket;22-01-2009;The Metro Theatre;3bd63444;Sydney;2147714;-33.8678499639382;151.207323074341;New South Wales;NSW;Australia;AU
3bd29438;My Morning Jacket;21-01-2009;Brisbane Entertainment Centre;5bd61fe4;Brisbane;2174003;-27.4679357321901;153.028092384338;Queensland;QLD;Australia;AU
5bd6df50;My Morning Jacket;18-01-2009;Gold Coast Parklands;63d62a83;Gold Coast;2165087;-28.0;153.4333333;Queensland;QLD;Australia;AU
13dd81ed;My Morning Jacket;16-01-2009;Mount Smart Stadium;43d6c743;Auckland;2193733;-36.8666667;174.7666667;Auckland;E7;New Zealand;NZ
3bd6f46c;My Morning Jacket;31-12-2008;Madison Square Garden;23d63cc7;New York;5128581;40.7142691;-74.0059729;New York;NY;United States;US
5bd6fb38;My Morning Jacket;28-12-2008;The Chicago Theatre;53d38f69;Chicago;4887398;41.850033;-87.6500523;Illinois;IL;United States;US
2bd6f88e;My Morning Jacket;27-12-2008;The Chicago Theatre;53d38f69;Chicago;4887398;41.850033;-87.6500523;Illinois;IL;United States;US
23cae83b;My Morning Jacket;07-10-2008;University of Iowa;bd63d96;Iowa City;4862034;41.6611277;-91.5301683;Iowa;IA;United States;US
4bd6b706;My Morning Jacket;06-10-2008;Lifestyle Communities Pavilion;63d5e63b;Columbus;4509177;39.9611755;-82.9987942;Ohio;OH;United States;US
1bdbc520;My Morning Jacket;04-10-2008;The Fillmore Detroit;6bd6ca22;Detroit;4990729;42.331427;-83.0457538;Michigan;MI;United States;US
23d6b463;My Morning Jacket;03-10-2008;Riverside Theater;13d635dd;Milwaukee;5263045;43.0389025;-87.9064736;Wisconsin;WI;United States;US
7bd6ba00;My Morning Jacket;02-10-2008;Orpheum Theatre;73d6ca99;Minneapolis;5037649;44.9799654;-93.2638361;Minnesota;MN;United States;US
13c30129;My Morning Jacket;04-02-2009;duo Music Exchange;23d238c7;Tokyo;1850147;35.69;139.692;Tokyo;40;Japan;JP
73da1a39;My Morning Jacket;01-02-2009;Claremont Showgrounds;5bd63fd4;Perth;2063523;-31.9333333;115.8333333;Western Australia;WA;Australia;AU
73f6ae9d;My Morning Jacket;30-01-2009;Royal Adelaide Showgrounds;23d67ca7;Adelaide;2078025;-34.9333333;138.6;South Australia;SA;Australia;AU
33f02899;My Morning Jacket;28-01-2009;Sidney Myer Music Bowl;23d6382b;Melbourne;2158177;-37.8139965641595;144.963322877884;Victoria;VIC;Australia;AU
53d6eba5;My Morning Jacket;27-01-2009;Billboard The Venue;33d6d431;Melbourne;2158177;-37.8139965641595;144.963322877884;Victoria;VIC;Australia;AU
3bd2e4cc;My Morning Jacket;26-01-2009;Flemington Racecourse;5bd62350;Melbourne;2158177;-37.8139965641595;144.963322877884;Victoria;VIC;Australia;AU
6bdb7aa2;My Morning Jacket;24-01-2009;Sydney Entertainment Centre;6bd6c65e;Sydney;2147714;-33.8678499639382;151.207323074341;New South Wales;NSW;Australia;AU
53d067bd;My Morning Jacket;23-01-2009;Olympic Park;2bd6c4aa;Sydney;2147714;-33.8678499639382;151.207323074341;New South Wales;NSW;Australia;AU
3bd0903c;My Morning Jacket;22-01-2009;The Metro Theatre;3bd63444;Sydney;2147714;-33.8678499639382;151.207323074341;New South Wales;NSW;Australia;AU
3bd29438;My Morning Jacket;21-01-2009;Brisbane Entertainment Centre;5bd61fe4;Brisbane;2174003;-27.4679357321901;153.028092384338;Queensland;QLD;Australia;AU
5bd6df50;My Morning Jacket;18-01-2009;Gold Coast Parklands;63d62a83;Gold Coast;2165087;-28.0;153.4333333;Queensland;QLD;Australia;AU
13dd81ed;My Morning Jacket;16-01-2009;Mount Smart Stadium;43d6c743;Auckland;2193733;-36.8666667;174.7666667;Auckland;E7;New Zealand;NZ
3bd6f46c;My Morning Jacket;31-12-2008;Madison Square Garden;23d63cc7;New York;5128581;40.7142691;-74.0059729;New York;NY;United States;US
5bd6fb38;My Morning Jacket;28-12-2008;The Chicago Theatre;53d38f69;Chicago;4887398;41.850033;-87.6500523;Illinois;IL;United States;US
2bd6f88e;My Morning Jacket;27-12-2008;The Chicago Theatre;53d38f69;Chicago;4887398;41.850033;-87.6500523;Illinois;IL;United States;US
23cae83b;My Morning Jacket;07-10-2008;University of Iowa;bd63d96;Iowa City;4862034;41.6611277;-91.5301683;Iowa;IA;United States;US
4bd6b706;My Morning Jacket;06-10-2008;Lifestyle Communities Pavilion;63d5e63b;Columbus;4509177;39.9611755;-82.9987942;Ohio;OH;United States;US
1bdbc520;My Morning Jacket;04-10-2008;The Fillmore Detroit;6bd6ca22;Detroit;4990729;42.331427;-83.0457538;Michigan;MI;United States;US
23d6b463;My Morning Jacket;03-10-2008;Riverside Theater;13d635dd;Milwaukee;5263045;43.0389025;-87.9064736;Wisconsin;WI;United States;US
7bd6ba00;My Morning Jacket;02-10-2008;Orpheum Theatre;73d6ca99;Minneapolis;5037649;44.9799654;-93.2638361;Minnesota;MN;United States;US
13c30129;My Morning Jacket;04-02-2009;duo Music Exchange;23d238c7;Tokyo;1850147;35.69;139.692;Tokyo;40;Japan;JP
73da1a39;My Morning Jacket;01-02-2009;Claremont Showgrounds;5bd63fd4;Perth;2063523;-31.9333333;115.8333333;Western Australia;WA;Australia;AU
73f6ae9d;My Morning Jacket;30-01-2009;Royal Adelaide Showgrounds;23d67ca7;Adelaide;2078025;-34.9333333;138.6;South Australia;SA;Australia;AU
33f02899;My Morning Jacket;28-01-2009;Sidney Myer Music Bowl;23d6382b;Melbourne;2158177;-37.8139965641595;144.963322877884;Victoria;VIC;Australia;AU
53d6eba5;My Morning Jacket;27-01-2009;Billboard The Venue;33d6d431;Melbourne;2158177;-37.8139965641595;144.963322877884;Victoria;VIC;Australia;AU
3bd2e4cc;My Morning Jacket;26-01-2009;Flemington Racecourse;5bd62350;Melbourne;2158177;-37.8139965641595;144.963322877884;Victoria;VIC;Australia;AU
6bdb7aa2;My Morning Jacket;24-01-2009;Sydney Entertainment Centre;6bd6c65e;Sydney;2147714;-33.8678499639382;151.207323074341;New South Wales;NSW;Australia;AU
53d067bd;My Morning Jacket;23-01-2009;Olympic Park;2bd6c4aa;Sydney;2147714;-33.8678499639382;151.207323074341;New South Wales;NSW;Australia;AU
3bd0903c;My Morning Jacket;22-01-2009;The Metro Theatre;3bd63444;Sydney;2147714;-33.8678499639382;151.207323074341;New South Wales;NSW;Australia;AU
3bd29438;My Morning Jacket;21-01-2009;Brisbane Entertainment Centre;5bd61fe4;Brisbane;2174003;-27.4679357321901;153.028092384338;Queensland;QLD;Australia;AU
5bd6df50;My Morning Jacket;18-01-2009;Gold Coast Parklands;63d62a83;Gold Coast;2165087;-28.0;153.4333333;Queensland;QLD;Australia;AU
13dd81ed;My Morning Jacket;16-01-2009;Mount Smart Stadium;43d6c743;Auckland;2193733;-36.8666667;174.7666667;Auckland;E7;New Zealand;NZ
3bd6f46c;My Morning Jacket;31-12-2008;Madison Square Garden;23d63cc7;New York;5128581;40.7142691;-74.0059729;New York;NY;United States;US
5bd6fb38;My Morning Jacket;28-12-2008;The Chicago Theatre;53d38f69;Chicago;4887398;41.850033;-87.6500523;Illinois;IL;United States;US
2bd6f88e;My Morning Jacket;27-12-2008;The Chicago Theatre;53d38f69;Chicago;4887398;41.850033;-87.6500523;Illinois;IL;United States;US
23cae83b;My Morning Jacket;07-10-2008;University of Iowa;bd63d96;Iowa City;4862034;41.6611277;-91.5301683;Iowa;IA;United States;US
4bd6b706;My Morning Jacket;06-10-2008;Lifestyle Communities Pavilion;63d5e63b;Columbus;4509177;39.9611755;-82.9987942;Ohio;OH;United States;US
1bdbc520;My Morning Jacket;04-10-2008;The Fillmore Detroit;6bd6ca22;Detroit;4990729;42.331427;-83.0457538;Michigan;MI;United States;US
23d6b463;My Morning Jacket;03-10-2008;Riverside Theater;13d635dd;Milwaukee;5263045;43.0389025;-87.9064736;Wisconsin;WI;United States;US
7bd6ba00;My Morning Jacket;02-10-2008;Orpheum Theatre;73d6ca99;Minneapolis;5037649;44.9799654;-93.2638361;Minnesota;MN;United States;US
13d6b991;My Morning Jacket;28-09-2008;McCaw Hall;2bd6346e;Seattle;5809844;47.6062095;-122.3320708;Washington;WA;United States;US
3d6b913;My Morning Jacket;27-09-2008;McMenamins Historic Edgefield Manor;73d6d699;Troutdale;5757477;45.5392862;-122.3873133;Oregon;OR;United States;US
43d6bf53;My Morning Jacket;25-09-2008;SDSU Open Air Theatre, San Diego State University;5bd423a4;San Diego;5391811;32.7153292;-117.1572551;California;CA;United States;US
33d6bcd1;My Morning Jacket;24-09-2008;Rialto Theatre;7bd2f67c;Tucson;5318313;32.2217429;-110.926479;Arizona;AZ;United States;US
6bfe6a3a;My Morning Jacket;23-09-2008;Marquee Theatre;7bd63aec;Tempe;5317058;33.414768;-111.9093095;Arizona;AZ;United States;US
3bd50448;My Morning Jacket;21-09-2008;Greek Theatre;4bd61ff2;Los Angeles;5368361;34.052;-118.244;California;CA;United States;US
73d4ce49;My Morning Jacket;19-09-2008;William Randolph Hearst Greek Theatre;53d3a395;Berkeley;5327684;37.8715926;-122.272747;California;CA;United States;US
13d505f9;My Morning Jacket;06-09-2008;Bank of America Pavilion;73d63a99;Boston;4930956;42.3584308;-71.0597732;Massachusetts;MA;United States;US
73d72ed1;My Morning Jacket;05-09-2008;Festival Pier at Penn's Landing;7bd6da84;Philadelphia;4560349;39.952335;-75.163789;Pennsylvania;PA;United States;US
33d8d019;My Morning Jacket;04-09-2008;Charlottesville Pavilion;bd65112;Charlottesville;4752031;38.0293059;-78.4766781;Virginia;VA;United States;US
23d5bc73;My Morning Jacket;03-09-2008;D.A.R. Constitution Hall;3bd63098;Washington;4140963;38.895;-77.036;Washington, D.C.;DC;United States;US
3c06d2f;My Morning Jacket;31-08-2008;House of Blues;33d4ac41;North Myrtle Beach;4589446;33.8160058;-78.680016;South Carolina;SC;United States;US
33d37009;My Morning Jacket;30-08-2008;House of Blues;bd621ca;Lake Buena Vista;4161168;28.3936186;-81.5386842;Florida;FL;United States;US
2bd3700a;My Morning Jacket;29-08-2008;The Fillmore;7bd62a98;Miami Beach;4164143;25.790654;-80.1300455;Florida;FL;United States;US
63d4be97;My Morning Jacket;27-08-2008;Fox Theater;4bd63f56;Atlanta;4180439;33.7489954;-84.3879824;Georgia;GA;United States;US
13f70531;My Morning Jacket;25-08-2008;Austin City Limits Studio;5bd7eff0;Austin;4671654;30.267153;-97.7430608;Texas;TX;United States;US
bf7052e;My Morning Jacket;24-08-2008;Stubb's Bar-B-Q;7bd6c2f0;Austin;4671654;30.267153;-97.7430608;Texas;TX;United States;US
33d42865;My Morning Jacket;23-08-2008;Palladium Ballroom;bd6c582;Dallas;4684888;32.7830556;-96.8066667;Texas;TX;United States;US
3bd434f0;My Morning Jacket;21-08-2008;Red Rocks Amphitheatre;7bd63674;Morrison;5431916;39.6535988;-105.1910996;Colorado;CO;United States;US
13d95991;My Morning Jacket;19-08-2008;Harrah's Stir Cove;43d7af9b;Council Bluffs;4852832;41.2619426;-95.8611232;Iowa;IA;United States;US
13d6b991;My Morning Jacket;28-09-2008;McCaw Hall;2bd6346e;Seattle;5809844;47.6062095;-122.3320708;Washington;WA;United States;US
3d6b913;My Morning Jacket;27-09-2008;McMenamins Historic Edgefield Manor;73d6d699;Troutdale;5757477;45.5392862;-122.3873133;Oregon;OR;United States;US
43d6bf53;My Morning Jacket;25-09-2008;SDSU Open Air Theatre, San Diego State University;5bd423a4;San Diego;5391811;32.7153292;-117.1572551;California;CA;United States;US
33d6bcd1;My Morning Jacket;24-09-2008;Rialto Theatre;7bd2f67c;Tucson;5318313;32.2217429;-110.926479;Arizona;AZ;United States;US
6bfe6a3a;My Morning Jacket;23-09-2008;Marquee Theatre;7bd63aec;Tempe;5317058;33.414768;-111.9093095;Arizona;AZ;United States;US
3bd50448;My Morning Jacket;21-09-2008;Greek Theatre;4bd61ff2;Los Angeles;5368361;34.052;-118.244;California;CA;United States;US
73d4ce49;My Morning Jacket;19-09-2008;William Randolph Hearst Greek Theatre;53d3a395;Berkeley;5327684;37.8715926;-122.272747;California;CA;United States;US
13d505f9;My Morning Jacket;06-09-2008;Bank of America Pavilion;73d63a99;Boston;4930956;42.3584308;-71.0597732;Massachusetts;MA;United States;US
73d72ed1;My Morning Jacket;05-09-2008;Festival Pier at Penn's Landing;7bd6da84;Philadelphia;4560349;39.952335;-75.163789;Pennsylvania;PA;United States;US
33d8d019;My Morning Jacket;04-09-2008;Charlottesville Pavilion;bd65112;Charlottesville;4752031;38.0293059;-78.4766781;Virginia;VA;United States;US
23d5bc73;My Morning Jacket;03-09-2008;D.A.R. Constitution Hall;3bd63098;Washington;4140963;38.895;-77.036;Washington, D.C.;DC;United States;US
3c06d2f;My Morning Jacket;31-08-2008;House of Blues;33d4ac41;North Myrtle Beach;4589446;33.8160058;-78.680016;South Carolina;SC;United States;US
33d37009;My Morning Jacket;30-08-2008;House of Blues;bd621ca;Lake Buena Vista;4161168;28.3936186;-81.5386842;Florida;FL;United States;US
2bd3700a;My Morning Jacket;29-08-2008;The Fillmore;7bd62a98;Miami Beach;4164143;25.790654;-80.1300455;Florida;FL;United States;US
63d4be97;My Morning Jacket;27-08-2008;Fox Theater;4bd63f56;Atlanta;4180439;33.7489954;-84.3879824;Georgia;GA;United States;US
13f70531;My Morning Jacket;25-08-2008;Austin City Limits Studio;5bd7eff0;Austin;4671654;30.267153;-97.7430608;Texas;TX;United States;US
bf7052e;My Morning Jacket;24-08-2008;Stubb's Bar-B-Q;7bd6c2f0;Austin;4671654;30.267153;-97.7430608;Texas;TX;United States;US
33d42865;My Morning Jacket;23-08-2008;Palladium Ballroom;bd6c582;Dallas;4684888;32.7830556;-96.8066667;Texas;TX;United States;US
3bd434f0;My Morning Jacket;21-08-2008;Red Rocks Amphitheatre;7bd63674;Morrison;5431916;39.6535988;-105.1910996;Colorado;CO;United States;US
13d95991;My Morning Jacket;19-08-2008;Harrah's Stir Cove;43d7af9b;Council Bluffs;4852832;41.2619426;-95.8611232;Iowa;IA;United States;US
13d6b991;My Morning Jacket;28-09-2008;McCaw Hall;2bd6346e;Seattle;5809844;47.6062095;-122.3320708;Washington;WA;United States;US
3d6b913;My Morning Jacket;27-09-2008;McMenamins Historic Edgefield Manor;73d6d699;Troutdale;5757477;45.5392862;-122.3873133;Oregon;OR;United States;US
43d6bf53;My Morning Jacket;25-09-2008;SDSU Open Air Theatre, San Diego State University;5bd423a4;San Diego;5391811;32.7153292;-117.1572551;California;CA;United States;US
33d6bcd1;My Morning Jacket;24-09-2008;Rialto Theatre;7bd2f67c;Tucson;5318313;32.2217429;-110.926479;Arizona;AZ;United States;US
6bfe6a3a;My Morning Jacket;23-09-2008;Marquee Theatre;7bd63aec;Tempe;5317058;33.414768;-111.9093095;Arizona;AZ;United States;US
3bd50448;My Morning Jacket;21-09-2008;Greek Theatre;4bd61ff2;Los Angeles;5368361;34.052;-118.244;California;CA;United States;US
73d4ce49;My Morning Jacket;19-09-2008;William Randolph Hearst Greek Theatre;53d3a395;Berkeley;5327684;37.8715926;-122.272747;California;CA;United States;US
13d505f9;My Morning Jacket;06-09-2008;Bank of America Pavilion;73d63a99;Boston;4930956;42.3584308;-71.0597732;Massachusetts;MA;United States;US
73d72ed1;My Morning Jacket;05-09-2008;Festival Pier at Penn's Landing;7bd6da84;Philadelphia;4560349;39.952335;-75.163789;Pennsylvania;PA;United States;US
33d8d019;My Morning Jacket;04-09-2008;Charlottesville Pavilion;bd65112;Charlottesville;4752031;38.0293059;-78.4766781;Virginia;VA;United States;US
23d5bc73;My Morning Jacket;03-09-2008;D.A.R. Constitution Hall;3bd63098;Washington;4140963;38.895;-77.036;Washington, D.C.;DC;United States;US
3c06d2f;My Morning Jacket;31-08-2008;House of Blues;33d4ac41;North Myrtle Beach;4589446;33.8160058;-78.680016;South Carolina;SC;United States;US
33d37009;My Morning Jacket;30-08-2008;House of Blues;bd621ca;Lake Buena Vista;4161168;28.3936186;-81.5386842;Florida;FL;United States;US
2bd3700a;My Morning Jacket;29-08-2008;The Fillmore;7bd62a98;Miami Beach;4164143;25.790654;-80.1300455;Florida;FL;United States;US
63d4be97;My Morning Jacket;27-08-2008;Fox Theater;4bd63f56;Atlanta;4180439;33.7489954;-84.3879824;Georgia;GA;United States;US
13f70531;My Morning Jacket;25-08-2008;Austin City Limits Studio;5bd7eff0;Austin;4671654;30.267153;-97.7430608;Texas;TX;United States;US
bf7052e;My Morning Jacket;24-08-2008;Stubb's Bar-B-Q;7bd6c2f0;Austin;4671654;30.267153;-97.7430608;Texas;TX;United States;US
33d42865;My Morning Jacket;23-08-2008;Palladium Ballroom;bd6c582;Dallas;4684888;32.7830556;-96.8066667;Texas;TX;United States;US
3bd434f0;My Morning Jacket;21-08-2008;Red Rocks Amphitheatre;7bd63674;Morrison;5431916;39.6535988;-105.1910996;Colorado;CO;United States;US
13d95991;My Morning Jacket;19-08-2008;Harrah's Stir Cove;43d7af9b;Council Bluffs;4852832;41.2619426;-95.8611232;Iowa;IA;United States;US
13d6b991;My Morning Jacket;28-09-2008;McCaw Hall;2bd6346e;Seattle;5809844;47.6062095;-122.3320708;Washington;WA;United States;US
3d6b913;My Morning Jacket;27-09-2008;McMenamins Historic Edgefield Manor;73d6d699;Troutdale;5757477;45.5392862;-122.3873133;Oregon;OR;United States;US
43d6bf53;My Morning Jacket;25-09-2008;SDSU Open Air Theatre, San Diego State University;5bd423a4;San Diego;5391811;32.7153292;-117.1572551;California;CA;United States;US
33d6bcd1;My Morning Jacket;24-09-2008;Rialto Theatre;7bd2f67c;Tucson;5318313;32.2217429;-110.926479;Arizona;AZ;United States;US
6bfe6a3a;My Morning Jacket;23-09-2008;Marquee Theatre;7bd63aec;Tempe;5317058;33.414768;-111.9093095;Arizona;AZ;United States;US
3bd50448;My Morning Jacket;21-09-2008;Greek Theatre;4bd61ff2;Los Angeles;5368361;34.052;-118.244;California;CA;United States;US
73d4ce49;My Morning Jacket;19-09-2008;William Randolph Hearst Greek Theatre;53d3a395;Berkeley;5327684;37.8715926;-122.272747;California;CA;United States;US
13d505f9;My Morning Jacket;06-09-2008;Bank of America Pavilion;73d63a99;Boston;4930956;42.3584308;-71.0597732;Massachusetts;MA;United States;US
73d72ed1;My Morning Jacket;05-09-2008;Festival Pier at Penn's Landing;7bd6da84;Philadelphia;4560349;39.952335;-75.163789;Pennsylvania;PA;United States;US
33d8d019;My Morning Jacket;04-09-2008;Charlottesville Pavilion;bd65112;Charlottesville;4752031;38.0293059;-78.4766781;Virginia;VA;United States;US
23d5bc73;My Morning Jacket;03-09-2008;D.A.R. Constitution Hall;3bd63098;Washington;4140963;38.895;-77.036;Washington, D.C.;DC;United States;US
3c06d2f;My Morning Jacket;31-08-2008;House of Blues;33d4ac41;North Myrtle Beach;4589446;33.8160058;-78.680016;South Carolina;SC;United States;US
33d37009;My Morning Jacket;30-08-2008;House of Blues;bd621ca;Lake Buena Vista;4161168;28.3936186;-81.5386842;Florida;FL;United States;US
2bd3700a;My Morning Jacket;29-08-2008;The Fillmore;7bd62a98;Miami Beach;4164143;25.790654;-80.1300455;Florida;FL;United States;US
63d4be97;My Morning Jacket;27-08-2008;Fox Theater;4bd63f56;Atlanta;4180439;33.7489954;-84.3879824;Georgia;GA;United States;US
13f70531;My Morning Jacket;25-08-2008;Austin City Limits Studio;5bd7eff0;Austin;4671654;30.267153;-97.7430608;Texas;TX;United States;US
bf7052e;My Morning Jacket;24-08-2008;Stubb's Bar-B-Q;7bd6c2f0;Austin;4671654;30.267153;-97.7430608;Texas;TX;United States;US
33d42865;My Morning Jacket;23-08-2008;Palladium Ballroom;bd6c582;Dallas;4684888;32.7830556;-96.8066667;Texas;TX;United States;US
3bd434f0;My Morning Jacket;21-08-2008;Red Rocks Amphitheatre;7bd63674;Morrison;5431916;39.6535988;-105.1910996;Colorado;CO;United States;US
13d95991;My Morning Jacket;19-08-2008;Harrah's Stir Cove;43d7af9b;Council Bluffs;4852832;41.2619426;-95.8611232;Iowa;IA;United States;US
13d6b991;My Morning Jacket;28-09-2008;McCaw Hall;2bd6346e;Seattle;5809844;47.6062095;-122.3320708;Washington;WA;United States;US
3d6b913;My Morning Jacket;27-09-2008;McMenamins Historic Edgefield Manor;73d6d699;Troutdale;5757477;45.5392862;-122.3873133;Oregon;OR;United States;US
43d6bf53;My Morning Jacket;25-09-2008;SDSU Open Air Theatre, San Diego State University;5bd423a4;San Diego;5391811;32.7153292;-117.1572551;California;CA;United States;US
33d6bcd1;My Morning Jacket;24-09-2008;Rialto Theatre;7bd2f67c;Tucson;5318313;32.2217429;-110.926479;Arizona;AZ;United States;US
6bfe6a3a;My Morning Jacket;23-09-2008;Marquee Theatre;7bd63aec;Tempe;5317058;33.414768;-111.9093095;Arizona;AZ;United States;US
3bd50448;My Morning Jacket;21-09-2008;Greek Theatre;4bd61ff2;Los Angeles;5368361;34.052;-118.244;California;CA;United States;US
73d4ce49;My Morning Jacket;19-09-2008;William Randolph Hearst Greek Theatre;53d3a395;Berkeley;5327684;37.8715926;-122.272747;California;CA;United States;US
13d505f9;My Morning Jacket;06-09-2008;Bank of America Pavilion;73d63a99;Boston;4930956;42.3584308;-71.0597732;Massachusetts;MA;United States;US
73d72ed1;My Morning Jacket;05-09-2008;Festival Pier at Penn's Landing;7bd6da84;Philadelphia;4560349;39.952335;-75.163789;Pennsylvania;PA;United States;US
33d8d019;My Morning Jacket;04-09-2008;Charlottesville Pavilion;bd65112;Charlottesville;4752031;38.0293059;-78.4766781;Virginia;VA;United States;US
23d5bc73;My Morning Jacket;03-09-2008;D.A.R. Constitution Hall;3bd63098;Washington;4140963;38.895;-77.036;Washington, D.C.;DC;United States;US
3c06d2f;My Morning Jacket;31-08-2008;House of Blues;33d4ac41;North Myrtle Beach;4589446;33.8160058;-78.680016;South Carolina;SC;United States;US
33d37009;My Morning Jacket;30-08-2008;House of Blues;bd621ca;Lake Buena Vista;4161168;28.3936186;-81.5386842;Florida;FL;United States;US
2bd3700a;My Morning Jacket;29-08-2008;The Fillmore;7bd62a98;Miami Beach;4164143;25.790654;-80.1300455;Florida;FL;United States;US
63d4be97;My Morning Jacket;27-08-2008;Fox Theater;4bd63f56;Atlanta;4180439;33.7489954;-84.3879824;Georgia;GA;United States;US
13f70531;My Morning Jacket;25-08-2008;Austin City Limits Studio;5bd7eff0;Austin;4671654;30.267153;-97.7430608;Texas;TX;United States;US
bf7052e;My Morning Jacket;24-08-2008;Stubb's Bar-B-Q;7bd6c2f0;Austin;4671654;30.267153;-97.7430608;Texas;TX;United States;US
33d42865;My Morning Jacket;23-08-2008;Palladium Ballroom;bd6c582;Dallas;4684888;32.7830556;-96.8066667;Texas;TX;United States;US
3bd434f0;My Morning Jacket;21-08-2008;Red Rocks Amphitheatre;7bd63674;Morrison;5431916;39.6535988;-105.1910996;Colorado;CO;United States;US
13d95991;My Morning Jacket;19-08-2008;Harrah's Stir Cove;43d7af9b;Council Bluffs;4852832;41.2619426;-95.8611232;Iowa;IA;United States;US
73d61a05;My Morning Jacket;18-08-2008;Uptown Theater;3d63d33;Kansas City;4393217;39.0997266;-94.5785667;Missouri;MO;United States;US
2bd46086;My Morning Jacket;16-08-2008;Waterfront Park;4bd6c74e;Louisville;4299276;38.2542376;-85.759407;Kentucky;KY;United States;US
7bd4fafc;My Morning Jacket;15-08-2008;Riverfront Park;53d6c3d5;Nashville;4644585;36.1658899;-86.7844432;Tennessee;TN;United States;US
1bd6895c;My Morning Jacket;26-07-2008;Pemberton Valley;43d42343;Pemberton;6100799;50.316405697;-122.802732833;British Columbia;BC;Canada;CA
3bd0b08c;My Morning Jacket;19-07-2008;Benicàssim Castellón;53d73fb9;Valencia;2509954;39.4697524227712;-0.377386808395386;Valencia;60;Spain;ES
